delta_t,brightness,bright_t31,frp,scan,track,mes,hora,es_noche,latitude,longitude,es_falsa_alarma
29.609999999999957,334.08,304.47,1.81,0.47,0.4,6,10,0,-13.18169,49.03711,1
14.510000000000048,301.85,287.34,1.63,0.32,0.54,6,0,1,-8.20527,27.96369,0
39.97000000000003,335.0,295.03,9.06,0.5,0.49,6,18,0,56.02725,-100.88349,0
41.410000000000025,327.81,286.4,6.62,0.47,0.4,6,0,1,52.84834,29.98965,0
30.80000000000001,335.43,304.63,2.78,0.38,0.36,6,11,0,-9.20801,26.18039,0
43.900000000000034,341.6,297.7,56.65,0.68,0.74,6,10,0,-7.358,25.42687,0
17.599999999999966,302.15,284.55,0.36,0.36,0.58,6,22,1,-8.21712,34.53349,0
26.460000000000036,311.41,284.95,1.62,0.41,0.37,6,1,1,53.13554,8.69503,0
26.859999999999957,327.09,300.23,7.49,0.59,0.7,6,11,0,-12.4191,20.92387,0
35.25999999999999,340.62,305.36,20.55,0.5,0.41,6,12,0,-9.72631,17.32265,0
31.620000000000005,332.05,300.43,5.73,0.34,0.56,6,13,0,-9.17357,15.84749,0
29.340000000000032,335.12,305.78,2.5,0.4,0.44,6,10,0,-16.70953,45.95513,1
72.25999999999999,355.68,283.42,16.32,0.72,0.76,6,9,0,71.25237,72.07783,1
54.97000000000003,332.87,277.9,2.36,0.33,0.55,6,11,0,-4.99227,16.7973,0
36.56999999999999,344.93,308.36,16.63,0.46,0.39,6,4,0,-14.11907,131.99489,0
42.21999999999997,339.69,297.47,3.86,0.39,0.44,6,18,0,46.31666,-97.26334,0
38.48000000000002,338.68,300.2,9.88,0.41,0.61,6,5,0,-14.5107,126.3056,0
39.110000000000014,337.29,298.18,3.55,0.39,0.59,6,4,0,-13.5328,131.68491,0
34.620000000000005,339.93,305.31,2.43,0.41,0.37,6,11,0,-7.48265,27.69988,0
29.180000000000007,335.8,306.62,6.09,0.39,0.36,6,11,0,-10.70316,27.05234,0
36.110000000000014,341.63,305.52,6.2,0.44,0.39,6,11,0,-9.7741,23.52436,0
12.420000000000016,302.42,290.0,1.8,0.6,0.53,6,0,1,-7.77097,27.63628,0
31.389999999999986,335.32,303.93,9.93,0.57,0.43,6,12,0,-5.68124,17.37162,0
31.049999999999955,330.77,299.72,5.74,0.63,0.72,6,12,0,-8.74574,25.92135,0
35.20999999999998,334.01,298.8,4.85,0.37,0.58,6,12,0,-7.63927,22.14156,0
40.48000000000002,345.8,305.32,5.41,0.39,0.36,6,14,0,13.25288,-15.92769,0
42.829999999999984,347.63,304.8,13.38,0.56,0.52,6,11,0,-8.8671,25.00354,0
34.339999999999975,336.57,302.23,9.33,0.44,0.38,6,4,0,-13.28227,132.22784,0
29.529999999999973,331.39,301.86,7.02,0.67,0.73,6,13,0,-11.94111,14.65406,1
25.900000000000034,308.24,282.34,1.36,0.36,0.58,6,22,1,-26.02958,29.17547,0
27.91999999999996,331.71,303.79,0.85,0.33,0.55,6,11,0,-7.34903,17.36349,1
29.850000000000023,331.41,301.56,4.59,0.45,0.39,6,4,0,-12.36572,131.92787,1
39.44999999999999,344.34,304.89,6.43,0.45,0.39,6,10,0,-3.16845,34.45706,0
11.610000000000014,298.41,286.8,3.03,0.72,0.75,6,22,1,-7.38742,24.02173,0
30.52000000000004,335.86,305.34,4.47,0.4,0.37,6,11,0,-6.60961,26.79925,0
38.860000000000014,336.44,297.58,3.34,0.4,0.6,6,11,0,-11.7099,23.25942,0
16.150000000000034,301.36,285.21,0.91,0.37,0.58,6,23,1,-3.27944,34.61232,0
14.850000000000023,296.56,281.71,2.29,0.65,0.73,6,22,1,51.26381,75.6663,0
61.549999999999955,356.28,294.73,49.72,0.73,0.76,6,11,0,-6.86833,18.42116,0
30.060000000000002,331.88,301.82,6.66,0.42,0.45,6,17,0,20.23573,-75.27061,0
29.329999999999984,336.56,307.23,7.72,0.48,0.4,6,12,0,-9.3889,16.92818,0
42.170000000000016,340.12,297.95,32.55,0.37,0.58,6,11,0,-7.24658,22.97398,0
38.04000000000002,344.72,306.68,3.92,0.4,0.44,6,11,0,-8.6688,27.21991,0
28.900000000000034,332.18,303.28,2.72,0.39,0.44,6,12,0,-5.45466,17.45562,0
29.930000000000007,334.24,304.31,1.57,0.39,0.36,6,12,0,-12.37951,15.01126,1
30.069999999999993,329.09,299.02,4.29,0.45,0.63,6,11,0,-9.72381,15.81483,0
51.170000000000016,344.41,293.24,9.4,0.48,0.48,6,7,0,30.00609,72.80887,0
34.40999999999997,336.64,302.23,4.12,0.39,0.36,6,20,0,56.20094,-114.99298,0
32.299999999999955,341.02,308.72,5.36,0.41,0.45,6,11,0,-9.22713,20.86203,0
48.620000000000005,341.23,292.61,7.83,0.6,0.71,6,12,0,-5.55464,24.73268,0
31.08000000000004,336.61,305.53,64.42,0.41,0.37,6,11,0,-7.42882,27.4186,0
40.68000000000001,341.68,301.0,21.2,0.6,0.53,6,11,0,-8.71698,18.24249,0
42.19,326.1,283.91,2.68,0.4,0.6,6,18,0,-29.26243,-59.05209,0
43.94,336.39,292.45,3.31,0.44,0.38,6,10,1,59.71202,-122.72603,0
47.24000000000001,345.44,298.2,4.48,0.42,0.38,6,10,1,59.84156,-121.84673,0
66.07,367.0,300.93,13.78,0.57,0.69,6,11,0,-9.2449,20.53931,0
31.07000000000005,311.85,280.78,1.6,0.58,0.7,6,8,1,59.86255,-122.10083,0
68.22000000000003,367.0,298.78,15.8,0.49,0.65,6,13,0,-5.4605,17.28778,0
44.960000000000036,342.29,297.33,19.36,0.53,0.5,6,11,0,-12.23265,26.10089,0
11.400000000000034,299.23,287.83,0.73,0.44,0.62,6,0,1,-16.2253,28.38715,0
30.149999999999977,329.37,299.22,3.16,0.42,0.38,6,12,0,-6.71765,15.04158,0
30.28000000000003,334.85,304.57,4.19,0.52,0.41,6,11,0,-7.60117,28.05398,0
33.910000000000025,335.5,301.59,5.88,0.39,0.36,6,4,0,-12.05095,133.59167,0
44.75999999999999,343.3,298.54,10.28,0.5,0.66,6,11,0,-13.35955,22.18044,0
32.49000000000001,329.3,296.81,8.05,0.47,0.64,6,10,0,-5.03942,27.25153,0
41.120000000000005,341.45,300.33,3.67,0.38,0.59,6,11,0,-10.78314,23.4878,0
31.100000000000023,332.73,301.63,3.63,0.44,0.62,6,11,0,-11.21928,22.60612,0
15.009999999999991,302.68,287.67,0.98,0.53,0.5,6,10,1,43.14818,-115.66528,0
36.95999999999998,339.5,302.54,10.71,0.34,0.56,6,11,0,-9.1058,17.52707,0
51.52999999999997,347.27,295.74,5.79,0.4,0.6,6,10,0,-6.78652,28.66534,0
55.879999999999995,351.63,295.75,19.17,0.7,0.75,6,10,0,-10.56955,25.90606,0
33.01999999999998,333.25,300.23,3.64,0.36,0.58,6,13,0,-9.92906,16.58048,0
32.660000000000025,332.41,299.75,8.98,0.59,0.53,6,5,0,-16.77834,124.71941,0
39.420000000000016,333.56,294.14,3.3,0.6,0.71,6,13,0,-5.4898,18.69769,0
40.170000000000016,342.11,301.94,6.99,0.44,0.62,6,11,0,-20.9398,46.47155,0
27.75999999999999,332.87,305.11,8.06,0.54,0.42,6,10,0,-7.16472,33.96268,1
46.370000000000005,346.44,300.07,12.42,0.65,0.73,6,12,0,-8.45154,26.01681,0
46.44999999999999,352.51,306.06,24.68,0.41,0.37,6,12,0,-7.2056,14.86158,0
40.33000000000004,340.41,300.08,14.36,0.53,0.67,6,10,0,-7.32232,26.93968,0
40.93000000000001,344.75,303.82,12.29,0.49,0.4,6,11,0,-7.20593,22.08559,0
45.129999999999995,337.48,292.35,1.48,0.44,0.46,6,16,0,-3.95336,-44.33701,0
11.819999999999993,298.87,287.05,1.7,0.59,0.7,6,17,1,-16.66504,123.91241,0
16.110000000000014,297.89,281.78,1.96,0.43,0.38,6,10,1,59.92002,-121.92102,0
38.19,348.88,310.69,35.9,0.38,0.59,6,10,0,-7.25996,28.99946,0
41.74000000000001,339.95,298.21,6.76,0.49,0.65,6,12,0,-12.19321,25.18409,0
44.589999999999975,342.77,298.18,20.91,0.34,0.56,6,11,0,-7.34377,34.38657,0
31.100000000000023,329.25,298.15,3.19,0.35,0.57,6,11,0,-10.73572,23.95941,0
27.79000000000002,333.3,305.51,9.18,0.51,0.41,6,11,0,-11.95854,22.73853,0
49.5,341.39,291.89,4.19,0.41,0.45,6,3,0,-9.70642,147.73663,0
49.06999999999999,354.57,305.5,7.75,0.42,0.61,6,12,0,-10.25011,23.60402,0
49.55000000000001,331.38,281.83,6.34,0.66,0.73,6,0,1,-9.36835,32.30521,0
30.289999999999964,324.45,294.16,2.57,0.53,0.42,6,17,1,30.98578,117.79242,0
44.059999999999945,341.53,297.47,5.54,0.56,0.43,6,8,0,30.6011,72.92776,0
31.829999999999984,332.09,300.26,4.99,0.48,0.4,6,11,0,-5.6622,28.7839,0
13.54000000000002,308.8,295.26,3.46,0.53,0.5,6,23,1,38.42677,27.21384,0
65.5,367.0,301.5,24.39,0.67,0.74,6,10,0,-9.11534,25.89349,0
43.5,347.58,304.08,5.2,0.43,0.38,6,4,0,-12.85494,130.97743,0
38.94,346.07,307.13,11.64,0.43,0.38,6,11,0,-5.54268,27.67131,0
26.220000000000027,314.47,288.25,2.06,0.46,0.63,6,5,1,-9.2353,-58.74831,0
29.52000000000004,333.85,304.33,6.28,0.6,0.53,6,12,0,-12.5937,22.1836,0
15.640000000000043,300.85,285.21,0.86,0.47,0.64,6,0,1,-10.67954,23.84944,0
21.689999999999998,316.14,294.45,2.97,0.65,0.73,6,0,1,41.80925,9.28253,0
43.660000000000025,342.66,299.0,8.94,0.4,0.37,6,7,0,62.3541,75.84009,0
64.61000000000001,367.0,302.39,15.53,0.34,0.56,6,12,0,-11.82158,22.71477,0
